 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 2.    Time:  15: 9:47
 Units: L = mm   , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
       33  0.1039818E+02  0.91733E-01    2       66    -4    -5     T
       34  0.1051743E+02  0.11925E+00    2       68    -4    -5     T
       35  0.1067246E+02  0.15503E+00    2       70    -4    -5     T
       36  0.1087400E+02  0.20154E+00    2       72    -4    -5     T
       37  0.1113600E+02  0.26200E+00    2       74    -4    -5     T
       38  0.1147660E+02  0.34060E+00    2       76    -4    -5     T
       39  0.1191937E+02  0.44278E+00    2       78    -4    -5     T
       40  0.1249499E+02  0.57561E+00    2       80    -4    -5     T
       41  0.1324549E+02  0.75050E+00    2       82    -4    -5     T
       42  0.1421042E+02  0.96493E+00    3       85    -4    -5     T
       43  0.1536833E+02  0.11579E+01    2       87    -4    -5     T
       44  0.1691222E+02  0.15439E+01    2       89    -4    -5     T
       45  0.2000000E+02  0.30878E+01    5       94    -4    -5     T
       46  0.2000010E+02  0.10000E-03    2       96    -4    -5     T
       47  0.2000023E+02  0.13000E-03    2       98    -4    -5     T
       48  0.2000040E+02  0.16900E-03    2      100    -4    -5     T
       49  0.2000062E+02  0.21970E-03    2      102    -4    -5     T
       50  0.2000090E+02  0.28561E-03    2      104    -4    -5     T
       51  0.2000128E+02  0.37129E-03    2      106    -4    -5     T
       52  0.2000176E+02  0.48268E-03    2      108    -4    -5     T
       53  0.2000239E+02  0.62748E-03    2      110    -4    -5     T
       54  0.2000320E+02  0.81573E-03    2      112    -4    -5     T
       55  0.2000426E+02  0.10604E-02    2      114    -4    -5     T
       56  0.2000564E+02  0.13786E-02    2      116    -4    -5     T
       57  0.2000743E+02  0.17922E-02    2      118    -4    -5     T
       58  0.2000976E+02  0.23298E-02    2      120    -4    -5     T
       59  0.2001279E+02  0.30287E-02    2      122    -4    -5     T
       60  0.2001673E+02  0.39374E-02    2      124    -4    -5     T
       61  0.2002185E+02  0.51186E-02    2      126    -4    -5     T
       62  0.2002850E+02  0.66542E-02    2      128    -4    -5     T
       63  0.2003715E+02  0.86504E-02    2      130    -4    -5     T
       64  0.2004840E+02  0.11246E-01    2      132    -4    -5     T
       65  0.2006302E+02  0.14619E-01    2      134    -4    -5     T
       66  0.2008202E+02  0.19005E-01    2      136    -4    -5     T
       67  0.2010673E+02  0.24706E-01    2      138    -4    -5     T
       68  0.2013885E+02  0.32118E-01    2      140    -4    -5     T
       69  0.2018060E+02  0.41754E-01    2      142    -4    -5     T
       70  0.2023488E+02  0.54280E-01    2      144    -4    -5     T
       71  0.2030544E+02  0.70564E-01    2      146    -4    -5     T
       72  0.2039718E+02  0.91733E-01    2      148    -4    -5     T
       73  0.2051643E+02  0.11925E+00    2      150    -4    -5     T
       74  0.2067146E+02  0.15503E+00    2      152    -4    -5     T
       75  0.2087300E+02  0.20154E+00    2      154    -4    -5     T
       76  0.2113500E+02  0.26200E+00    2      156    -4    -5     T
       77  0.2147560E+02  0.34060E+00    2      158    -4    -5     T
       78  0.2191837E+02  0.44278E+00    2      160    -4    -5     T
       79  0.2249399E+02  0.57561E+00    3      163    -4    -5     T
       80  0.2324459E+02  0.75060E+00    3      166    -4    -5     T
       81  0.2420965E+02  0.96506E+00    3      169    -4    -5     T
       82  0.2536772E+02  0.11581E+01    3      172    -4    -5     T
       83  0.2691181E+02  0.15441E+01    4      176    -4    -5     T
       84  0.2845591E+02  0.15441E+01    4      180    -4    -5     T
       85  0.3000000E+02  0.15441E+01    4      184    -4    -5     T
       86  0.3000010E+02  0.10000E-03    2      186    -4    -5     T
       87  0.3000023E+02  0.13000E-03    2      188    -4    -5     T
       88  0.3000040E+02  0.16900E-03    2      190    -4    -5     T
       89  0.3000062E+02  0.21970E-03    2      192    -4    -5     T
       90  0.3000090E+02  0.28561E-03    2      194    -4    -5     T
       91  0.3000128E+02  0.37129E-03    2      196    -4    -5     T
       92  0.3000176E+02  0.48268E-03    2      198    -4    -5     T
       93  0.3000239E+02  0.62748E-03    2      200    -4    -5     T
       94  0.3000320E+02  0.81573E-03    2      202    -4    -5     T
       95  0.3000426E+02  0.10604E-02    2      204    -4    -5     T
       96  0.3000564E+02  0.13786E-02    2      206    -4    -5     T
       97  0.3000743E+02  0.17922E-02    2      208    -4    -5     T
       98  0.3000976E+02  0.23298E-02    2      210    -4    -5     T
       99  0.3001279E+02  0.30287E-02    2      212    -4    -5     T
      100  0.3001673E+02  0.39374E-02    2      214    -4    -5     T
      101  0.3002185E+02  0.51186E-02    2      216    -4    -5     T
      102  0.3002850E+02  0.66542E-02    2      218    -4    -5     T
      103  0.3003715E+02  0.86504E-02    2      220    -4    -5     T
      104  0.3004840E+02  0.11246E-01    2      222    -4    -5     T
      105  0.3006302E+02  0.14619E-01    2      224    -4    -5     T
      106  0.3008202E+02  0.19005E-01    2      226    -4    -5     T
      107  0.3010673E+02  0.24706E-01    2      228    -4    -5     T
      108  0.3013885E+02  0.32118E-01    2      230    -4    -5     T
      109  0.3018060E+02  0.41754E-01    2      232    -4    -5     T
      110  0.3023488E+02  0.54280E-01    2      234    -4    -5     T
      111  0.3030544E+02  0.70564E-01    2      236    -4    -5     T
      112  0.3039718E+02  0.91733E-01    2      238    -4    -5     T
      113  0.3051643E+02  0.11925E+00    2      240    -4    -5     T
      114  0.3067146E+02  0.15503E+00    2      242    -4    -5     T
      115  0.3087300E+02  0.20154E+00    2      244    -4    -5     T
      116  0.3113500E+02  0.26200E+00    2      246    -4    -5     T
      117  0.3147560E+02  0.34060E+00    2      248    -4    -5     T
      118  0.3191837E+02  0.44278E+00    2      250    -4    -5     T
      119  0.3249399E+02  0.57561E+00    2      252    -4    -5     T
      120  0.3324459E+02  0.75060E+00    2      254    -4    -5     T
      121  0.3420965E+02  0.96506E+00    2      256    -4    -5     T
      122  0.3536772E+02  0.11581E+01    2      258    -4    -5     T
      123  0.3691181E+02  0.15441E+01    2      260    -4    -5     T
      124  0.4000000E+02  0.30882E+01    4      264    -4    -5     T
      125  0.4000010E+02  0.10000E-03    2      266    -4    -5     T
      126  0.4000023E+02  0.13000E-03    2      268    -4    -5     T
      127  0.4000040E+02  0.16900E-03    2      270    -4    -5     T
      128  0.4000062E+02  0.21970E-03    2      272    -4    -5     T
      129  0.4000090E+02  0.28561E-03    2      274    -4    -5     T
      130  0.4000128E+02  0.37129E-03    2      276    -4    -5     T
      131  0.4000176E+02  0.48268E-03    2      278    -4    -5     T
      132  0.4000239E+02  0.62748E-03    2      280    -4    -5     T
      133  0.4000320E+02  0.81573E-03    2      282    -4    -5     T
      134  0.4000426E+02  0.10604E-02    2      284    -4    -5     T
      135  0.4000564E+02  0.13786E-02    2      286    -4    -5     T
      136  0.4000743E+02  0.17922E-02    2      288    -4    -5     T
      137  0.4000976E+02  0.23298E-02    2      290    -4    -5     T
      138  0.4001279E+02  0.30287E-02    2      292    -4    -5     T
      139  0.4001673E+02  0.39374E-02    2      294    -4    -5     T
      140  0.4002185E+02  0.51186E-02    2      296    -4    -5     T
      141  0.4002850E+02  0.66542E-02    2      298    -4    -5     T
      142  0.4003715E+02  0.86504E-02    2      300    -4    -5     T
      143  0.4004840E+02  0.11246E-01    2      302    -4    -5     T
      144  0.4006302E+02  0.14619E-01    2      304    -4    -5     T
      145  0.4008202E+02  0.19005E-01    2      306    -4    -5     T
      146  0.4010673E+02  0.24706E-01    2      308    -4    -5     T
      147  0.4013885E+02  0.32118E-01    2      310    -4    -5     T
      148  0.4018060E+02  0.41754E-01    2      312    -4    -5     T
      149  0.4023488E+02  0.54280E-01    2      314    -4    -5     T
      150  0.4030544E+02  0.70564E-01    2      316    -4    -5     T
      151  0.4039718E+02  0.91733E-01    2      318    -4    -5     T
      152  0.4051643E+02  0.11925E+00    2      320    -4    -5     T
      153  0.4067146E+02  0.15503E+00    2      322    -4    -5     T
      154  0.4087300E+02  0.20154E+00    2      324    -4    -5     T
      155  0.4113500E+02  0.26200E+00    2      326    -4    -5     T
      156  0.4147560E+02  0.34060E+00    2      328    -4    -5     T
      157  0.4191837E+02  0.44278E+00    2      330    -4    -5     T
      158  0.4249399E+02  0.57561E+00    2      332    -4    -5     T
      159  0.4324459E+02  0.75060E+00    2      334    -4    -5     T
      160  0.4420965E+02  0.96506E+00    2      336    -4    -5     T
      161  0.4536772E+02  0.11581E+01    2      338    -4    -5     T
      162  0.4691181E+02  0.15441E+01    2      340    -4    -5     T
      163  0.5000000E+02  0.30882E+01    2      342    -4    -5     T
      164  0.5250000E+02  0.25000E+01    4      346    -4    -5     T
      165  0.5500000E+02  0.25000E+01    2      348    -4    -5     T
      166  0.6000000E+02  0.50000E+01    3      351    -4    -5     T
      167  0.6000010E+02  0.10000E-03    2      353    -4    -5     T
      168  0.6000023E+02  0.13000E-03    2      355    -4    -5     T
      169  0.6000040E+02  0.16900E-03    2      357    -4    -5     T
      170  0.6000062E+02  0.21970E-03    2      359    -4    -5     T
      171  0.6000090E+02  0.28561E-03    2      361    -4    -5     T
      172  0.6000128E+02  0.37129E-03    2      363    -4    -5     T
      173  0.6000176E+02  0.48268E-03    2      365    -4    -5     T
      174  0.6000239E+02  0.62748E-03    2      367    -4    -5     T
      175  0.6000320E+02  0.81573E-03    2      369    -4    -5     T
      176  0.6000426E+02  0.10604E-02    2      371    -4    -5     T
      177  0.6000564E+02  0.13786E-02    2      373    -4    -5     T
      178  0.6000743E+02  0.17922E-02    2      375    -4    -5     T
      179  0.6000976E+02  0.23298E-02    2      377    -4    -5     T
      180  0.6001279E+02  0.30287E-02    2      379    -4    -5     T
      181  0.6001673E+02  0.39374E-02    2      381    -4    -5     T
      182  0.6002185E+02  0.51186E-02    2      383    -4    -5     T
      183  0.6002850E+02  0.66542E-02    2      385    -4    -5     T
      184  0.6003715E+02  0.86504E-02    2      387    -4    -5     T
      185  0.6004840E+02  0.11246E-01    2      389    -4    -5     T
      186  0.6006302E+02  0.14619E-01    2      391    -4    -5     T
      187  0.6008202E+02  0.19005E-01    2      393    -4    -5     T
      188  0.6010673E+02  0.24706E-01    2      395    -4    -5     T
      189  0.6013885E+02  0.32118E-01    2      397    -4    -5     T
      190  0.6018060E+02  0.41754E-01    2      399    -4    -5     T
      191  0.6023488E+02  0.54280E-01    2      401    -4    -5     T
      192  0.6030544E+02  0.70564E-01    2      403    -4    -5     T
      193  0.6039718E+02  0.91733E-01    2      405    -4    -5     T
      194  0.6051643E+02  0.11925E+00    2      407    -4    -5     T
      195  0.6067146E+02  0.15503E+00    2      409    -4    -5     T
      196  0.6087300E+02  0.20154E+00    2      411    -4    -5     T
      197  0.6113500E+02  0.26200E+00    2      413    -4    -5     T
      198  0.6147560E+02  0.34060E+00    2      415    -4    -5     T
      199  0.6191837E+02  0.44278E+00    2      417    -4    -5     T
      200  0.6249399E+02  0.57561E+00    2      419    -4    -5     T
      201  0.6324459E+02  0.75060E+00    2      421    -4    -5     T
      202  0.6420965E+02  0.96506E+00    2      423    -4    -5     T
      203  0.6536772E+02  0.11581E+01    2      425    -4    -5     T
      204  0.6691181E+02  0.15441E+01    2      427    -4    -5     T
      205  0.7000000E+02  0.30882E+01    2      429    -4    -5     T
      206  0.7250000E+02  0.25000E+01    2      431    -4    -5     T
      207  0.7625000E+02  0.37500E+01    2      433    -4    -5     T
      208  0.8000000E+02  0.37500E+01    2      435    -4    -5     T
      209  0.8500000E+02  0.50000E+01    2      437    -4    -5     T
      210  0.9000000E+02  0.50000E+01    2      439    -4    -5     T
      211  0.9000010E+02  0.10000E-03    2      441    -4    -5     T
      212  0.9000023E+02  0.13000E-03    2      443    -4    -5     T
      213  0.9000040E+02  0.16900E-03    2      445    -4    -5     T
      214  0.9000062E+02  0.21970E-03    2      447    -4    -5     T
      215  0.9000090E+02  0.28561E-03    2      449    -4    -5     T
      216  0.9000128E+02  0.37129E-03    2      451    -4    -5     T
      217  0.9000176E+02  0.48268E-03    2      453    -4    -5     T
      218  0.9000239E+02  0.62748E-03    2      455    -4    -5     T
      219  0.9000320E+02  0.81573E-03    2      457    -4    -5     T
      220  0.9000426E+02  0.10604E-02    2      459    -4    -5     T
      221  0.9000564E+02  0.13786E-02    2      461    -4    -5     T
      222  0.9000743E+02  0.17922E-02    2      463    -4    -5     T
      223  0.9000976E+02  0.23298E-02    2      465    -4    -5     T
      224  0.9001279E+02  0.30287E-02    2      467    -4    -5     T
      225  0.9001673E+02  0.39374E-02    2      469    -4    -5     T
      226  0.9002185E+02  0.51186E-02    2      471    -4    -5     T
      227  0.9002850E+02  0.66542E-02    2      473    -4    -5     T
      228  0.9003715E+02  0.86504E-02    2      475    -4    -5     T
      229  0.9004840E+02  0.11246E-01    2      477    -4    -5     T
      230  0.9006302E+02  0.14619E-01    2      479    -4    -5     T
      231  0.9008202E+02  0.19005E-01    2      481    -4    -5     T
      232  0.9010673E+02  0.24706E-01    2      483    -4    -5     T
      233  0.9013885E+02  0.32118E-01    2      485    -4    -5     T
      234  0.9018060E+02  0.41754E-01    2      487    -4    -5     T
      235  0.9023488E+02  0.54280E-01    2      489    -4    -5     T
      236  0.9030544E+02  0.70564E-01    2      491    -4    -5     T
      237  0.9039718E+02  0.91733E-01    2      493    -4    -5     T
      238  0.9051643E+02  0.11925E+00    2      495    -4    -5     T
      239  0.9067146E+02  0.15503E+00    2      497    -4    -5     T
      240  0.9087300E+02  0.20154E+00    2      499    -4    -5     T
      241  0.9113500E+02  0.26200E+00    2      501    -4    -5     T
      242  0.9147560E+02  0.34060E+00    2      503    -4    -5     T
      243  0.9191837E+02  0.44278E+00    2      505    -4    -5     T
      244  0.9249399E+02  0.57561E+00    2      507    -4    -5     T
      245  0.9324459E+02  0.75060E+00    2      509    -4    -5     T
      246  0.9420965E+02  0.96506E+00    2      511    -4    -5     T
      247  0.9536772E+02  0.11581E+01    2      513    -4    -5     T
      248  0.9691181E+02  0.15441E+01    2      515    -4    -5     T
      249  0.1000000E+03  0.30882E+01    2      517    -4    -5     T
      250  0.1000001E+03  0.10000E-03    2      519    -4    -5     T
      251  0.1000002E+03  0.13000E-03    2      521    -4    -5     T
      252  0.1000004E+03  0.16900E-03    2      523    -4    -5     T
      253  0.1000006E+03  0.21970E-03    2      525    -4    -5     T
      254  0.1000009E+03  0.28561E-03    2      527    -4    -5     T
      255  0.1000013E+03  0.37129E-03    2      529    -4    -5     T
      256  0.1000018E+03  0.48268E-03    2      531    -4    -5     T
      257  0.1000024E+03  0.62748E-03    2      533    -4    -5     T
      258  0.1000032E+03  0.81573E-03    2      535    -4    -5     T
      259  0.1000043E+03  0.10604E-02    2      537    -4    -5     T
      260  0.1000056E+03  0.13786E-02    2      539    -4    -5     T
      261  0.1000074E+03  0.17922E-02    2      541    -4    -5     T
      262  0.1000098E+03  0.23298E-02    2      543    -4    -5     T
      263  0.1000128E+03  0.30287E-02    2      545    -4    -5     T
      264  0.1000167E+03  0.39374E-02    2      547    -4    -5     T
      265  0.1000218E+03  0.51186E-02    2      549    -4    -5     T
      266  0.1000285E+03  0.66542E-02    2      551    -4    -5     T
      267  0.1000372E+03  0.86504E-02    2      553    -4    -5     T
      268  0.1000484E+03  0.11246E-01    2      555    -4    -5     T
      269  0.1000630E+03  0.14619E-01    2      557    -4    -5     T
      270  0.1000820E+03  0.19005E-01    2      559    -4    -5     T
      271  0.1001067E+03  0.24706E-01    2      561    -4    -5     T
      272  0.1001388E+03  0.32118E-01    2      563    -4    -5     T
      273  0.1001806E+03  0.41754E-01    2      565    -4    -5     T
      274  0.1002349E+03  0.54280E-01    2      567    -4    -5     T
      275  0.1003054E+03  0.70564E-01    2      569    -4    -5     T
      276  0.1003972E+03  0.91733E-01    2      571    -4    -5     T
      277  0.1005164E+03  0.11925E+00    2      573    -4    -5     T
      278  0.1006715E+03  0.15503E+00    2      575    -4    -5     T
      279  0.1008730E+03  0.20154E+00    2      577    -4    -5     T
      280  0.1011350E+03  0.26200E+00    2      579    -4    -5     T
      281  0.1014756E+03  0.34060E+00    2      581    -4    -5     T
      282  0.1019184E+03  0.44278E+00    2      583    -4    -5     T
      283  0.1024940E+03  0.57561E+00    2      585    -4    -5     T
      284  0.1032446E+03  0.75060E+00    2      587    -4    -5     T
      285  0.1042096E+03  0.96506E+00    2      589    -4    -5     T
      286  0.1053677E+03  0.11581E+01    2      591    -4    -5     T
      287  0.1069118E+03  0.15441E+01    2      593    -4    -5     T
      288  0.1100000E+03  0.30882E+01    2      595    -4    -5     T
      289  0.1125000E+03  0.25000E+01    2      597    -4    -5     T
      290  0.1162500E+03  0.37500E+01    2      599    -4    -5     T
      291  0.1200000E+03  0.37500E+01    2      601    -4    -5     T
      292  0.1200001E+03  0.10000E-03    2      603    -4    -5     T
      293  0.1200002E+03  0.13000E-03    2      605    -4    -5     T
      294  0.1200004E+03  0.16900E-03    2      607    -4    -5     T
      295  0.1200006E+03  0.21970E-03    2      609    -4    -5     T
      296  0.1200009E+03  0.28561E-03    2      611    -4    -5     T
      297  0.1200013E+03  0.37129E-03    2      613    -4    -5     T
      298  0.1200018E+03  0.48268E-03    2      615    -4    -5     T
      299  0.1200024E+03  0.62748E-03    2      617    -4    -5     T
      300  0.1200032E+03  0.81573E-03    2      619    -4    -5     T
      301  0.1200043E+03  0.10604E-02    2      621    -4    -5     T
      302  0.1200056E+03  0.13786E-02    2      623    -4    -5     T
      303  0.1200074E+03  0.17922E-02    2      625    -4    -5     T
      304  0.1200098E+03  0.23298E-02    2      627    -4    -5     T
      305  0.1200128E+03  0.30287E-02    2      629    -4    -5     T
      306  0.1200167E+03  0.39374E-02    2      631    -4    -5     T
      307  0.1200218E+03  0.51186E-02    2      633    -4    -5     T
      308  0.1200285E+03  0.66542E-02    2      635    -4    -5     T
      309  0.1200372E+03  0.86504E-02    2      637    -4    -5     T
      310  0.1200484E+03  0.11246E-01    2      639    -4    -5     T
      311  0.1200630E+03  0.14619E-01    2      641    -4    -5     T
      312  0.1200820E+03  0.19005E-01    2      643    -4    -5     T
      313  0.1201067E+03  0.24706E-01    2      645    -4    -5     T
      314  0.1201388E+03  0.32118E-01    2      647    -4    -5     T
      315  0.1201806E+03  0.41754E-01    2      649    -4    -5     T
      316  0.1202349E+03  0.54280E-01    2      651    -4    -5     T
      317  0.1203054E+03  0.70564E-01    2      653    -4    -5     T
      318  0.1203972E+03  0.91733E-01    2      655    -4    -5     T
      319  0.1205164E+03  0.11925E+00    2      657    -4    -5     T
      320  0.1206715E+03  0.15503E+00    2      659    -4    -5     T
      321  0.1208730E+03  0.20154E+00    2      661    -4    -5     T
      322  0.1211350E+03  0.26200E+00    2      663    -4    -5     T
      323  0.1214756E+03  0.34060E+00    2      665    -4    -5     T
      324  0.1219184E+03  0.44278E+00    2      667    -4    -5     T
      325  0.1224940E+03  0.57561E+00    2      669    -4    -5     T
      326  0.1232446E+03  0.75060E+00    2      671    -4    -5     T
      327  0.1242096E+03  0.96506E+00    2      673    -4    -5     T
      328  0.1253677E+03  0.11581E+01    2      675    -4    -5     T
      329  0.1269118E+03  0.15441E+01    2      677    -4    -5     T
      330  0.1300000E+03  0.30882E+01    2      679    -4    -5     T
      331  0.1325000E+03  0.25000E+01    2      681    -4    -5     T
      332  0.1362500E+03  0.37500E+01    2      683    -4    -5     T
      333  0.1400000E+03  0.37500E+01    2      685    -4    -5     T
      334  0.1450000E+03  0.50000E+01    2      687    -4    -5     T
      335  0.1500000E+03  0.50000E+01    2      689    -4    -5     T
      336  0.1550000E+03  0.50000E+01    2      691    -4    -5     T
      337  0.1600000E+03  0.50000E+01    2      693    -4    -5     T
      338  0.1700000E+03  0.10000E+02    2      695    -4    -5     T
      339  0.1800000E+03  0.10000E+02    2      697    -4    -5     T
      340  0.1900000E+03  0.10000E+02    2      699    -4    -5     T
      341  0.2000000E+03  0.10000E+02    2      701    -4    -5     T
      342  0.2000001E+03  0.10000E-03    2      703    -4    -5     T
      343  0.2000002E+03  0.13000E-03    2      705    -4    -5     T
      344  0.2000004E+03  0.16900E-03    2      707    -4    -5     T
      345  0.2000006E+03  0.21970E-03    2      709    -4    -5     T
      346  0.2000009E+03  0.28561E-03    2      711    -4    -5     T
      347  0.2000013E+03  0.37129E-03    2      713    -4    -5     T
      348  0.2000018E+03  0.48268E-03    2      715    -4    -5     T
      349  0.2000024E+03  0.62748E-03    2      717    -4    -5     T
      350  0.2000032E+03  0.81573E-03    2      719    -4    -5     T
      351  0.2000043E+03  0.10604E-02    2      721    -4    -5     T
      352  0.2000056E+03  0.13786E-02    2      723    -4    -5     T
      353  0.2000074E+03  0.17922E-02    2      725    -4    -5     T
      354  0.2000098E+03  0.23298E-02    2      727    -4    -5     T
      355  0.2000128E+03  0.30287E-02    2      729    -4    -5     T
      356  0.2000167E+03  0.39374E-02    2      731    -4    -5     T
      357  0.2000218E+03  0.51186E-02    2      733    -4    -5     T
      358  0.2000285E+03  0.66542E-02    2      735    -4    -5     T
      359  0.2000372E+03  0.86504E-02    2      737    -4    -5     T
      360  0.2000484E+03  0.11246E-01    2      739    -4    -5     T
      361  0.2000630E+03  0.14619E-01    2      741    -4    -5     T
      362  0.2000820E+03  0.19005E-01    2      743    -4    -5     T
      363  0.2001067E+03  0.24706E-01    2      745    -4    -5     T
      364  0.2001388E+03  0.32118E-01    2      747    -4    -5     T
      365  0.2001806E+03  0.41754E-01    2      749    -4    -5     T
      366  0.2002349E+03  0.54280E-01    2      751    -4    -5     T
      367  0.2003054E+03  0.70564E-01    2      753    -4    -5     T
      368  0.2003972E+03  0.91733E-01    2      755    -4    -5     T
      369  0.2005164E+03  0.11925E+00    2      757    -4    -5     T
      370  0.2006715E+03  0.15503E+00    2      759    -4    -5     T
      371  0.2008730E+03  0.20154E+00    2      761    -4    -5     T
      372  0.2011350E+03  0.26200E+00    2      763    -4    -5     T
      373  0.2014756E+03  0.34060E+00    2      765    -4    -5     T
      374  0.2019184E+03  0.44278E+00    2      767    -4    -5     T
      375  0.2024940E+03  0.57561E+00    2      769    -4    -5     T
      376  0.2032446E+03  0.75060E+00    2      771    -4    -5     T
      377  0.2042096E+03  0.96506E+00    2      773    -4    -5     T
      378  0.2053677E+03  0.11581E+01    2      775    -4    -5     T
      379  0.2069118E+03  0.15441E+01    2      777    -4    -5     T
      380  0.2100000E+03  0.30882E+01    2      779    -4    -5     T
      381  0.2125000E+03  0.25000E+01    2      781    -4    -5     T
      382  0.2162500E+03  0.37500E+01    2      783    -4    -5     T
      383  0.2200000E+03  0.37500E+01    2      785    -4    -5     T
end
